Id	未解锁时的图标，配置icon.txt 中的id	解锁时的图标，配置icon.txt 中的id	建筑类型，配置    SI_TU_FU = 30; // 司徒府    ZHU_BI_CHANG = 31; // 铸币厂    CAI_SHI_CHANGE = 32; // 采石场    JI_XIA_XUE_GONG = 33; // 稷下学宫    LU_BAN_GONG_FANG = 34; // 鲁班工坊    SI_MA_FU = 40; // 司马府    SHEN_SHE_YING = 41; // 神射营    HU_BEN_YING = 42; // 虎贲营    CHENG_FANG_JI_GUAN = 43; // 城防机关    YU_BEI_BING_SUO = 44; // 预备兵所	等级	建筑总体描述
4491	采石场	采石场	CAI_SHI_CHANGE	41	农场石料产出[color=#2cd230]+%d%%[/color]
4492	采石场	采石场	CAI_SHI_CHANGE	42	农场石料产出[color=#2cd230]+%d%%[/color]
4493	采石场	采石场	CAI_SHI_CHANGE	43	农场石料产出[color=#2cd230]+%d%%[/color]
4494	采石场	采石场	CAI_SHI_CHANGE	44	农场石料产出[color=#2cd230]+%d%%[/color]
4495	采石场	采石场	CAI_SHI_CHANGE	45	农场石料产出[color=#2cd230]+%d%%[/color]
4496	采石场	采石场	CAI_SHI_CHANGE	46	农场石料产出[color=#2cd230]+%d%%[/color]
4497	采石场	采石场	CAI_SHI_CHANGE	47	农场石料产出[color=#2cd230]+%d%%[/color]
4498	采石场	采石场	CAI_SHI_CHANGE	48	农场石料产出[color=#2cd230]+%d%%[/color]
4499	采石场	采石场	CAI_SHI_CHANGE	49	农场石料产出[color=#2cd230]+%d%%[/color]
4500	采石场	采石场	CAI_SHI_CHANGE	50	农场石料产出[color=#2cd230]+%d%%[/color]
					
4501	采石场	采石场	CAI_SHI_CHANGE	1	农场石料产出[color=#2cd230]+%d%%[/color]
4502	采石场	采石场	CAI_SHI_CHANGE	2	农场石料产出[color=#2cd230]+%d%%[/color]
4503	采石场	采石场	CAI_SHI_CHANGE	3	农场石料产出[color=#2cd230]+%d%%[/color]
4504	采石场	采石场	CAI_SHI_CHANGE	4	农场石料产出[color=#2cd230]+%d%%[/color]
4505	采石场	采石场	CAI_SHI_CHANGE	5	农场石料产出[color=#2cd230]+%d%%[/color]
4506	采石场	采石场	CAI_SHI_CHANGE	6	农场石料产出[color=#2cd230]+%d%%[/color]
4507	采石场	采石场	CAI_SHI_CHANGE	7	农场石料产出[color=#2cd230]+%d%%[/color]
4508	采石场	采石场	CAI_SHI_CHANGE	8	农场石料产出[color=#2cd230]+%d%%[/color]
4509	采石场	采石场	CAI_SHI_CHANGE	9	农场石料产出[color=#2cd230]+%d%%[/color]
4510	采石场	采石场	CAI_SHI_CHANGE	10	农场石料产出[color=#2cd230]+%d%%[/color]
4511	采石场	采石场	CAI_SHI_CHANGE	11	农场石料产出[color=#2cd230]+%d%%[/color]
4512	采石场	采石场	CAI_SHI_CHANGE	12	农场石料产出[color=#2cd230]+%d%%[/color]
4513	采石场	采石场	CAI_SHI_CHANGE	13	农场石料产出[color=#2cd230]+%d%%[/color]
4514	采石场	采石场	CAI_SHI_CHANGE	14	农场石料产出[color=#2cd230]+%d%%[/color]
4515	采石场	采石场	CAI_SHI_CHANGE	15	农场石料产出[color=#2cd230]+%d%%[/color]
4516	采石场	采石场	CAI_SHI_CHANGE	16	农场石料产出[color=#2cd230]+%d%%[/color]
4517	采石场	采石场	CAI_SHI_CHANGE	17	农场石料产出[color=#2cd230]+%d%%[/color]
4518	采石场	采石场	CAI_SHI_CHANGE	18	农场石料产出[color=#2cd230]+%d%%[/color]
4519	采石场	采石场	CAI_SHI_CHANGE	19	农场石料产出[color=#2cd230]+%d%%[/color]
4520	采石场	采石场	CAI_SHI_CHANGE	20	农场石料产出[color=#2cd230]+%d%%[/color]
4521	采石场	采石场	CAI_SHI_CHANGE	21	农场石料产出[color=#2cd230]+%d%%[/color]
4522	采石场	采石场	CAI_SHI_CHANGE	22	农场石料产出[color=#2cd230]+%d%%[/color]
4523	采石场	采石场	CAI_SHI_CHANGE	23	农场石料产出[color=#2cd230]+%d%%[/color]
4524	采石场	采石场	CAI_SHI_CHANGE	24	农场石料产出[color=#2cd230]+%d%%[/color]
4525	采石场	采石场	CAI_SHI_CHANGE	25	农场石料产出[color=#2cd230]+%d%%[/color]
4526	采石场	采石场	CAI_SHI_CHANGE	26	农场石料产出[color=#2cd230]+%d%%[/color]
4527	采石场	采石场	CAI_SHI_CHANGE	27	农场石料产出[color=#2cd230]+%d%%[/color]
4528	采石场	采石场	CAI_SHI_CHANGE	28	农场石料产出[color=#2cd230]+%d%%[/color]
4529	采石场	采石场	CAI_SHI_CHANGE	29	农场石料产出[color=#2cd230]+%d%%[/color]
4530	采石场	采石场	CAI_SHI_CHANGE	30	农场石料产出[color=#2cd230]+%d%%[/color]
4531	采石场	采石场	CAI_SHI_CHANGE	31	农场石料产出[color=#2cd230]+%d%%[/color]
4532	采石场	采石场	CAI_SHI_CHANGE	32	农场石料产出[color=#2cd230]+%d%%[/color]
4533	采石场	采石场	CAI_SHI_CHANGE	33	农场石料产出[color=#2cd230]+%d%%[/color]
4534	采石场	采石场	CAI_SHI_CHANGE	34	农场石料产出[color=#2cd230]+%d%%[/color]
4535	采石场	采石场	CAI_SHI_CHANGE	35	农场石料产出[color=#2cd230]+%d%%[/color]
4536	采石场	采石场	CAI_SHI_CHANGE	36	农场石料产出[color=#2cd230]+%d%%[/color]
4537	采石场	采石场	CAI_SHI_CHANGE	37	农场石料产出[color=#2cd230]+%d%%[/color]
4538	采石场	采石场	CAI_SHI_CHANGE	38	农场石料产出[color=#2cd230]+%d%%[/color]
4539	采石场	采石场	CAI_SHI_CHANGE	39	农场石料产出[color=#2cd230]+%d%%[/color]
4540	采石场	采石场	CAI_SHI_CHANGE	40	农场石料产出[color=#2cd230]+%d%%[/color]
4541	采石场	采石场	CAI_SHI_CHANGE	41	农场石料产出[color=#2cd230]+%d%%[/color]
4542	采石场	采石场	CAI_SHI_CHANGE	42	农场石料产出[color=#2cd230]+%d%%[/color]
4543	采石场	采石场	CAI_SHI_CHANGE	43	农场石料产出[color=#2cd230]+%d%%[/color]
4544	采石场	采石场	CAI_SHI_CHANGE	44	农场石料产出[color=#2cd230]+%d%%[/color]
4545	采石场	采石场	CAI_SHI_CHANGE	45	农场石料产出[color=#2cd230]+%d%%[/color]
4546	采石场	采石场	CAI_SHI_CHANGE	46	农场石料产出[color=#2cd230]+%d%%[/color]
4547	采石场	采石场	CAI_SHI_CHANGE	47	农场石料产出[color=#2cd230]+%d%%[/color]
4548	采石场	采石场	CAI_SHI_CHANGE	48	农场石料产出[color=#2cd230]+%d%%[/color]
4549	采石场	采石场	CAI_SHI_CHANGE	49	农场石料产出[color=#2cd230]+%d%%[/color]
4550	采石场	采石场	CAI_SHI_CHANGE	50	农场石料产出[color=#2cd230]+%d%%[/color]
					
5001	司徒府	司徒府	SI_TU_FU	1	每小时税收[color=#2cd230]+%d%%[/color]
5002	司徒府	司徒府	SI_TU_FU	2	每小时税收[color=#2cd230]+%d%%[/color]
5003	司徒府	司徒府	SI_TU_FU	3	每小时税收[color=#2cd230]+%d%%[/color]
5004	司徒府	司徒府	SI_TU_FU	4	每小时税收[color=#2cd230]+%d%%[/color]
5005	司徒府	司徒府	SI_TU_FU	5	每小时税收[color=#2cd230]+%d%%[/color]
5006	司徒府	司徒府	SI_TU_FU	6	每小时税收[color=#2cd230]+%d%%[/color]
5007	司徒府	司徒府	SI_TU_FU	7	每小时税收[color=#2cd230]+%d%%[/color]
5008	司徒府	司徒府	SI_TU_FU	8	每小时税收[color=#2cd230]+%d%%[/color]
5009	司徒府	司徒府	SI_TU_FU	9	每小时税收[color=#2cd230]+%d%%[/color]
5010	司徒府	司徒府	SI_TU_FU	10	每小时税收[color=#2cd230]+%d%%[/color]
5011	司徒府	司徒府	SI_TU_FU	11	每小时税收[color=#2cd230]+%d%%[/color]
5012	司徒府	司徒府	SI_TU_FU	12	每小时税收[color=#2cd230]+%d%%[/color]
5013	司徒府	司徒府	SI_TU_FU	13	每小时税收[color=#2cd230]+%d%%[/color]
5014	司徒府	司徒府	SI_TU_FU	14	每小时税收[color=#2cd230]+%d%%[/color]
5015	司徒府	司徒府	SI_TU_FU	15	每小时税收[color=#2cd230]+%d%%[/color]
5016	司徒府	司徒府	SI_TU_FU	16	每小时税收[color=#2cd230]+%d%%[/color]
5017	司徒府	司徒府	SI_TU_FU	17	每小时税收[color=#2cd230]+%d%%[/color]
5018	司徒府	司徒府	SI_TU_FU	18	每小时税收[color=#2cd230]+%d%%[/color]
5019	司徒府	司徒府	SI_TU_FU	19	每小时税收[color=#2cd230]+%d%%[/color]
5020	司徒府	司徒府	SI_TU_FU	20	每小时税收[color=#2cd230]+%d%%[/color]
5021	司徒府	司徒府	SI_TU_FU	21	每小时税收[color=#2cd230]+%d%%[/color]
5022	司徒府	司徒府	SI_TU_FU	22	每小时税收[color=#2cd230]+%d%%[/color]
5023	司徒府	司徒府	SI_TU_FU	23	每小时税收[color=#2cd230]+%d%%[/color]
5024	司徒府	司徒府	SI_TU_FU	24	每小时税收[color=#2cd230]+%d%%[/color]
5025	司徒府	司徒府	SI_TU_FU	25	每小时税收[color=#2cd230]+%d%%[/color]
5026	司徒府	司徒府	SI_TU_FU	26	每小时税收[color=#2cd230]+%d%%[/color]
5027	司徒府	司徒府	SI_TU_FU	27	每小时税收[color=#2cd230]+%d%%[/color]
5028	司徒府	司徒府	SI_TU_FU	28	每小时税收[color=#2cd230]+%d%%[/color]
5029	司徒府	司徒府	SI_TU_FU	29	每小时税收[color=#2cd230]+%d%%[/color]
5030	司徒府	司徒府	SI_TU_FU	30	每小时税收[color=#2cd230]+%d%%[/color]
5031	司徒府	司徒府	SI_TU_FU	31	每小时税收[color=#2cd230]+%d%%[/color]
5032	司徒府	司徒府	SI_TU_FU	32	每小时税收[color=#2cd230]+%d%%[/color]
5033	司徒府	司徒府	SI_TU_FU	33	每小时税收[color=#2cd230]+%d%%[/color]
5034	司徒府	司徒府	SI_TU_FU	34	每小时税收[color=#2cd230]+%d%%[/color]
5035	司徒府	司徒府	SI_TU_FU	35	每小时税收[color=#2cd230]+%d%%[/color]
5036	司徒府	司徒府	SI_TU_FU	36	每小时税收[color=#2cd230]+%d%%[/color]
5037	司徒府	司徒府	SI_TU_FU	37	每小时税收[color=#2cd230]+%d%%[/color]
5038	司徒府	司徒府	SI_TU_FU	38	每小时税收[color=#2cd230]+%d%%[/color]
5039	司徒府	司徒府	SI_TU_FU	39	每小时税收[color=#2cd230]+%d%%[/color]
5040	司徒府	司徒府	SI_TU_FU	40	每小时税收[color=#2cd230]+%d%%[/color]
5041	司徒府	司徒府	SI_TU_FU	41	每小时税收[color=#2cd230]+%d%%[/color]
5042	司徒府	司徒府	SI_TU_FU	42	每小时税收[color=#2cd230]+%d%%[/color]
5043	司徒府	司徒府	SI_TU_FU	43	每小时税收[color=#2cd230]+%d%%[/color]
5044	司徒府	司徒府	SI_TU_FU	44	每小时税收[color=#2cd230]+%d%%[/color]
5045	司徒府	司徒府	SI_TU_FU	45	每小时税收[color=#2cd230]+%d%%[/color]
5046	司徒府	司徒府	SI_TU_FU	46	每小时税收[color=#2cd230]+%d%%[/color]
5047	司徒府	司徒府	SI_TU_FU	47	每小时税收[color=#2cd230]+%d%%[/color]
5048	司徒府	司徒府	SI_TU_FU	48	每小时税收[color=#2cd230]+%d%%[/color]
5049	司徒府	司徒府	SI_TU_FU	49	每小时税收[color=#2cd230]+%d%%[/color]
5050	司徒府	司徒府	SI_TU_FU	50	每小时税收[color=#2cd230]+%d%%[/color]
					
5051	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	1	仓库容量提升[color=#2cd230]+%d[/color]
5052	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	2	仓库容量提升[color=#2cd230]+%d[/color]
5053	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	3	仓库容量提升[color=#2cd230]+%d[/color]
5054	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	4	仓库容量提升[color=#2cd230]+%d[/color]
5055	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	5	仓库容量提升[color=#2cd230]+%d[/color]
5056	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	6	仓库容量提升[color=#2cd230]+%d[/color]
5057	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	7	仓库容量提升[color=#2cd230]+%d[/color]
5058	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	8	仓库容量提升[color=#2cd230]+%d[/color]
5059	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	9	仓库容量提升[color=#2cd230]+%d[/color]
5060	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	10	仓库容量提升[color=#2cd230]+%d[/color]
5061	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	11	仓库容量提升[color=#2cd230]+%d[/color]
5062	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	12	仓库容量提升[color=#2cd230]+%d[/color]
5063	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	13	仓库容量提升[color=#2cd230]+%d[/color]
5064	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	14	仓库容量提升[color=#2cd230]+%d[/color]
5065	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	15	仓库容量提升[color=#2cd230]+%d[/color]
5066	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	16	仓库容量提升[color=#2cd230]+%d[/color]
5067	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	17	仓库容量提升[color=#2cd230]+%d[/color]
5068	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	18	仓库容量提升[color=#2cd230]+%d[/color]
5069	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	19	仓库容量提升[color=#2cd230]+%d[/color]
5070	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	20	仓库容量提升[color=#2cd230]+%d[/color]
5071	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	21	仓库容量提升[color=#2cd230]+%d[/color]
5072	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	22	仓库容量提升[color=#2cd230]+%d[/color]
5073	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	23	仓库容量提升[color=#2cd230]+%d[/color]
5074	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	24	仓库容量提升[color=#2cd230]+%d[/color]
5075	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	25	仓库容量提升[color=#2cd230]+%d[/color]
5076	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	26	仓库容量提升[color=#2cd230]+%d[/color]
5077	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	27	仓库容量提升[color=#2cd230]+%d[/color]
5078	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	28	仓库容量提升[color=#2cd230]+%d[/color]
5079	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	29	仓库容量提升[color=#2cd230]+%d[/color]
5080	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	30	仓库容量提升[color=#2cd230]+%d[/color]
5081	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	31	仓库容量提升[color=#2cd230]+%d[/color]
5082	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	32	仓库容量提升[color=#2cd230]+%d[/color]
5083	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	33	仓库容量提升[color=#2cd230]+%d[/color]
5084	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	34	仓库容量提升[color=#2cd230]+%d[/color]
5085	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	35	仓库容量提升[color=#2cd230]+%d[/color]
5086	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	36	仓库容量提升[color=#2cd230]+%d[/color]
5087	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	37	仓库容量提升[color=#2cd230]+%d[/color]
5088	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	38	仓库容量提升[color=#2cd230]+%d[/color]
5089	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	39	仓库容量提升[color=#2cd230]+%d[/color]
5090	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	40	仓库容量提升[color=#2cd230]+%d[/color]
5091	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	41	仓库容量提升[color=#2cd230]+%d[/color]
5092	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	42	仓库容量提升[color=#2cd230]+%d[/color]
5093	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	43	仓库容量提升[color=#2cd230]+%d[/color]
5094	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	44	仓库容量提升[color=#2cd230]+%d[/color]
5095	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	45	仓库容量提升[color=#2cd230]+%d[/color]
5096	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	46	仓库容量提升[color=#2cd230]+%d[/color]
5097	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	47	仓库容量提升[color=#2cd230]+%d[/color]
5098	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	48	仓库容量提升[color=#2cd230]+%d[/color]
5099	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	49	仓库容量提升[color=#2cd230]+%d[/color]
5100	鲁班工坊	鲁班工坊	LU_BAN_GONG_FANG	50	仓库容量提升[color=#2cd230]+%d[/color]
					
5101	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	1	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5102	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	2	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5103	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	3	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5104	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	4	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5105	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	5	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5106	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	6	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5107	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	7	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5108	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	8	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5109	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	9	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5110	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	10	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5111	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	11	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5112	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	12	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5113	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	13	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5114	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	14	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5115	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	15	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5116	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	16	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5117	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	17	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5118	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	18	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5119	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	19	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5120	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	20	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5121	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	21	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5122	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	22	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5123	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	23	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5124	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	24	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5125	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	25	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5126	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	26	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5127	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	27	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5128	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	28	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5129	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	29	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5130	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	30	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5131	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	31	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5132	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	32	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5133	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	33	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5134	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	34	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5135	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	35	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5136	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	36	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5137	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	37	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5138	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	38	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5139	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	39	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5140	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	40	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5141	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	41	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5142	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	42	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5143	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	43	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5144	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	44	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5145	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	45	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5146	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	46	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5147	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	47	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5148	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	48	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5149	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	49	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
5150	稷下学宫	稷下学宫	JI_XIA_XUE_GONG	50	建筑升级消耗[color=#2cd230]-%.1f%%[/color]
					
5151	铸币厂	铸币厂	ZHU_BI_CHANG	1	农场铜币产出[color=#2cd230]+%d%%[/color]
5152	铸币厂	铸币厂	ZHU_BI_CHANG	2	农场铜币产出[color=#2cd230]+%d%%[/color]
5153	铸币厂	铸币厂	ZHU_BI_CHANG	3	农场铜币产出[color=#2cd230]+%d%%[/color]
5154	铸币厂	铸币厂	ZHU_BI_CHANG	4	农场铜币产出[color=#2cd230]+%d%%[/color]
5155	铸币厂	铸币厂	ZHU_BI_CHANG	5	农场铜币产出[color=#2cd230]+%d%%[/color]
5156	铸币厂	铸币厂	ZHU_BI_CHANG	6	农场铜币产出[color=#2cd230]+%d%%[/color]
5157	铸币厂	铸币厂	ZHU_BI_CHANG	7	农场铜币产出[color=#2cd230]+%d%%[/color]
5158	铸币厂	铸币厂	ZHU_BI_CHANG	8	农场铜币产出[color=#2cd230]+%d%%[/color]
5159	铸币厂	铸币厂	ZHU_BI_CHANG	9	农场铜币产出[color=#2cd230]+%d%%[/color]
5160	铸币厂	铸币厂	ZHU_BI_CHANG	10	农场铜币产出[color=#2cd230]+%d%%[/color]
5161	铸币厂	铸币厂	ZHU_BI_CHANG	11	农场铜币产出[color=#2cd230]+%d%%[/color]
5162	铸币厂	铸币厂	ZHU_BI_CHANG	12	农场铜币产出[color=#2cd230]+%d%%[/color]
5163	铸币厂	铸币厂	ZHU_BI_CHANG	13	农场铜币产出[color=#2cd230]+%d%%[/color]
5164	铸币厂	铸币厂	ZHU_BI_CHANG	14	农场铜币产出[color=#2cd230]+%d%%[/color]
5165	铸币厂	铸币厂	ZHU_BI_CHANG	15	农场铜币产出[color=#2cd230]+%d%%[/color]
5166	铸币厂	铸币厂	ZHU_BI_CHANG	16	农场铜币产出[color=#2cd230]+%d%%[/color]
5167	铸币厂	铸币厂	ZHU_BI_CHANG	17	农场铜币产出[color=#2cd230]+%d%%[/color]
5168	铸币厂	铸币厂	ZHU_BI_CHANG	18	农场铜币产出[color=#2cd230]+%d%%[/color]
5169	铸币厂	铸币厂	ZHU_BI_CHANG	19	农场铜币产出[color=#2cd230]+%d%%[/color]
5170	铸币厂	铸币厂	ZHU_BI_CHANG	20	农场铜币产出[color=#2cd230]+%d%%[/color]
5171	铸币厂	铸币厂	ZHU_BI_CHANG	21	农场铜币产出[color=#2cd230]+%d%%[/color]
5172	铸币厂	铸币厂	ZHU_BI_CHANG	22	农场铜币产出[color=#2cd230]+%d%%[/color]
5173	铸币厂	铸币厂	ZHU_BI_CHANG	23	农场铜币产出[color=#2cd230]+%d%%[/color]
5174	铸币厂	铸币厂	ZHU_BI_CHANG	24	农场铜币产出[color=#2cd230]+%d%%[/color]
5175	铸币厂	铸币厂	ZHU_BI_CHANG	25	农场铜币产出[color=#2cd230]+%d%%[/color]
5176	铸币厂	铸币厂	ZHU_BI_CHANG	26	农场铜币产出[color=#2cd230]+%d%%[/color]
5177	铸币厂	铸币厂	ZHU_BI_CHANG	27	农场铜币产出[color=#2cd230]+%d%%[/color]
5178	铸币厂	铸币厂	ZHU_BI_CHANG	28	农场铜币产出[color=#2cd230]+%d%%[/color]
5179	铸币厂	铸币厂	ZHU_BI_CHANG	29	农场铜币产出[color=#2cd230]+%d%%[/color]
5180	铸币厂	铸币厂	ZHU_BI_CHANG	30	农场铜币产出[color=#2cd230]+%d%%[/color]
5181	铸币厂	铸币厂	ZHU_BI_CHANG	31	农场铜币产出[color=#2cd230]+%d%%[/color]
5182	铸币厂	铸币厂	ZHU_BI_CHANG	32	农场铜币产出[color=#2cd230]+%d%%[/color]
5183	铸币厂	铸币厂	ZHU_BI_CHANG	33	农场铜币产出[color=#2cd230]+%d%%[/color]
5184	铸币厂	铸币厂	ZHU_BI_CHANG	34	农场铜币产出[color=#2cd230]+%d%%[/color]
5185	铸币厂	铸币厂	ZHU_BI_CHANG	35	农场铜币产出[color=#2cd230]+%d%%[/color]
5186	铸币厂	铸币厂	ZHU_BI_CHANG	36	农场铜币产出[color=#2cd230]+%d%%[/color]
