id	名称	攻击	防御	体力	敏捷	统帅	伤害增加万分比	伤害减少万分比	易伤增加万分比	易伤减少万分比
124054021	匈奴1156	2735	1368	2279	2735					
124054022	匈奴1157	1823	3191	1823	2279					
124054023	匈奴1158	1368	2735	3191	1823					
124054024	匈奴1159	1368	2735	3191	1823					
124054025	匈奴1160	3191	1823	2735	1368					
124054031	匈奴1161	3191	1823	2735	1368					
124054032	匈奴1162	1368	2735	1823	3191					
124054033	匈奴1163	1368	2735	1823	3191					
124054034	匈奴1164	3191	1823	2735	1368					
124054035	匈奴1165	1823	3191	1823	2279					
124054041	匈奴1166	2735	1368	2279	2735					
124054042	匈奴1167	1368	2735	1823	3191					
124054043	匈奴1168	3191	1823	2735	1368					
124054044	匈奴1169	1823	3191	1823	2279					
124054045	匈奴1170	1368	2735	1823	3191					
124054051	匈奴1171	1368	2735	3191	1823					
124054052	匈奴1172	1368	2735	1823	3191					
124054053	匈奴1173	1368	2735	3191	1823					
124054054	匈奴1174	2735	1368	2279	2735					
124054055	匈奴1175	1368	2735	1823	3191					
124054061	匈奴1176	1368	2735	1823	3191					
124054062	匈奴1177	1368	2735	3191	1823					
124054063	匈奴1178	2735	1368	2279	2735					
124054064	匈奴1179	2735	1368	2279	2735					
124054065	匈奴1180	1823	3191	1823	2279					
124054071	匈奴1181	3723	2127	3191	1596					
124054072	匈奴1182	1596	3191	2127	3723					
124054073	匈奴1183	1596	3191	2127	3723					
124054074	匈奴1184	2127	3723	2127	2659					
124054075	匈奴1185	1596	3191	2127	3723					
124054081	匈奴1186	2127	3723	2127	2659					
124054082	匈奴1187	3723	2127	3191	1596					
124054083	匈奴1188	3191	1596	2659	3191					
124054084	匈奴1189	3191	1596	2659	3191					
124054085	匈奴1190	1596	3191	3723	2127					
124054091	匈奴1191	1596	3191	3723	2127					
124054092	匈奴1192	3723	2127	3191	1596					
124054093	匈奴1193	1596	3191	2127	3723					
124054094	匈奴1194	1596	3191	2127	3723					
124054095	匈奴1195	1596	3191	2127	3723					
124054101	匈奴1196	2279	3989	2279	2849					
124054102	匈奴1197	3989	2279	3419	1710					
124054103	匈奴1198	1710	3419	2279	3989					
124054104	匈奴1199	1710	3419	3989	2279					
124054105	匈奴1200	1710	3419	2279	3989					
124055011	匈奴1201	1596	3191	2127	3723					
124055012	匈奴1202	1596	3191	3723	2127					
124055013	匈奴1203	1596	3191	3723	2127					
124055014	匈奴1204	1596	3191	2127	3723					
124055015	匈奴1205	1596	3191	2127	3723					
124055021	匈奴1206	3191	1596	2659	3191					
124055022	匈奴1207	1596	3191	3723	2127					
124055023	匈奴1208	3723	2127	3191	1596					
124055024	匈奴1209	1596	3191	3723	2127					
124055025	匈奴1210	2127	3723	2127	2659					
124055031	匈奴1211	1596	3191	3723	2127					
124055032	匈奴1212	1596	3191	3723	2127					
124055033	匈奴1213	1596	3191	2127	3723					
124055034	匈奴1214	3723	2127	3191	1596					
124055035	匈奴1215	2127	3723	2127	2659					
124055041	匈奴1216	3191	1596	2659	3191					
124055042	匈奴1217	3723	2127	3191	1596					
124055043	匈奴1218	3191	1596	2659	3191					
124055044	匈奴1219	1596	3191	3723	2127					
124055045	匈奴1220	3191	1596	2659	3191					
124055051	匈奴1221	2127	3723	2127	2659					
124055052	匈奴1222	2127	3723	2127	2659					
124055053	匈奴1223	1596	3191	2127	3723					
124055054	匈奴1224	1596	3191	2127	3723					
124055055	匈奴1225	1596	3191	2127	3723					
124055061	匈奴1226	2127	3723	2127	2659					
124055062	匈奴1227	1596	3191	3723	2127					
124055063	匈奴1228	3191	1596	2659	3191					
124055064	匈奴1229	1596	3191	3723	2127					
124055065	匈奴1230	2127	3723	2127	2659					
124055071	匈奴1231	3989	2279	3419	1710					
124055072	匈奴1232	3419	1710	2849	3419					
124055073	匈奴1233	3419	1710	2849	3419					
124055074	匈奴1234	3989	2279	3419	1710					
124055075	匈奴1235	1710	3419	2279	3989					
124055081	匈奴1236	1710	3419	2279	3989					
124055082	匈奴1237	2279	3989	2279	2849					
124055083	匈奴1238	3989	2279	3419	1710					
124055084	匈奴1239	1710	3419	3989	2279					
124055085	匈奴1240	3419	1710	2849	3419					
124055091	匈奴1241	1710	3419	2279	3989					
124055092	匈奴1242	3989	2279	3419	1710					
124055093	匈奴1243	1710	3419	3989	2279					
124055094	匈奴1244	2279	3989	2279	2849					
124055095	匈奴1245	3419	1710	2849	3419					
124055101	匈奴1246	1824	3647	2431	4255					
124055102	匈奴1247	4255	2431	3647	1824					
124055103	匈奴1248	1824	3647	4255	2431					
124055104	匈奴1249	1824	3647	2431	4255					
124055105	匈奴1250	4255	2431	3647	1824					
124061011	匈奴1251	1173	2346	2737	1564					
124061012	匈奴1252	1564	2737	1564	1955					
124061013	匈奴1253	2346	1173	1955	2346					
124061014	匈奴1254	1173	2346	1564	2737					
124061015	匈奴1255	2737	1564	2346	1173					
124061021	匈奴1256	2346	1173	1955	2346					
124061022	匈奴1257	1173	2346	1564	2737					
124061023	匈奴1258	1564	2737	1564	1955					
124061024	匈奴1259	1173	2346	1564	2737					
124061025	匈奴1260	1173	2346	2737	1564					
124061031	匈奴1261	2737	1564	2346	1173					
124061032	匈奴1262	1173	2346	1564	2737					
124061033	匈奴1263	2737	1564	2346	1173					
124061034	匈奴1264	1564	2737	1564	1955					
124061035	匈奴1265	1564	2737	1564	1955					
124061041	匈奴1266	1173	2346	1564	2737					
124061042	匈奴1267	1173	2346	2737	1564					
124061043	匈奴1268	2737	1564	2346	1173					
124061044	匈奴1269	2737	1564	2346	1173					
124061045	匈奴1270	2346	1173	1955	2346					
124061051	匈奴1271	2346	1173	1955	2346					
124061052	匈奴1272	1564	2737	1564	1955					
124061053	匈奴1273	1173	2346	1564	2737					
124061054	匈奴1274	2737	1564	2346	1173					
124061055	匈奴1275	1173	2346	2737	1564					
124061061	匈奴1276	1173	2346	2737	1564					
124061062	匈奴1277	1173	2346	1564	2737					
124061063	匈奴1278	2737	1564	2346	1173					
124061064	匈奴1279	1173	2346	2737	1564					
124061065	匈奴1280	1173	2346	2737	1564					
124061071	匈奴1281	1262	2523	1682	2944					
124061072	匈奴1282	2944	1682	2523	1262					
124061073	匈奴1283	1682	2944	1682	2103					
124061074	匈奴1284	1262	2523	2944	1682					
124061075	匈奴1285	2523	1262	2103	2523					
124061081	匈奴1286	2523	1262	2103	2523					
124061082	匈奴1287	2944	1682	2523	1262					
124061083	匈奴1288	1262	2523	2944	1682					
124061084	匈奴1289	1682	2944	1682	2103					
124061085	匈奴1290	2523	1262	2103	2523					
124061091	匈奴1291	1262	2523	2944	1682					
124061092	匈奴1292	1682	2944	1682	2103					
124061093	匈奴1293	1682	2944	1682	2103					
124061094	匈奴1294	2944	1682	2523	1262					
124061095	匈奴1295	1262	2523	2944	1682					
124061101	匈奴1296	1388	2775	1850	3238					
124061102	匈奴1297	2775	1388	2313	2775					
124061103	匈奴1298	2775	1388	2313	2775					
124061104	匈奴1299	3238	1850	2775	1388					
124061105	匈奴1300	1388	2775	1850	3238					
124062011	匈奴1301	2944	1682	2523	1262					
124062012	匈奴1302	1262	2523	1682	2944					
124062013	匈奴1303	1262	2523	2944	1682					
124062014	匈奴1304	1262	2523	2944	1682					
124062015	匈奴1305	1262	2523	2944	1682					
124062021	匈奴1306	2523	1262	2103	2523					
124062022	匈奴1307	1682	2944	1682	2103					
124062023	匈奴1308	1262	2523	1682	2944					
124062024	匈奴1309	1262	2523	2944	1682					
124062025	匈奴1310	2944	1682	2523	1262					
124062031	匈奴1311	1682	2944	1682	2103					
124062032	匈奴1312	1262	2523	2944	1682					
124062033	匈奴1313	2944	1682	2523	1262					
124062034	匈奴1314	1262	2523	1682	2944					
124062035	匈奴1315	1262	2523	2944	1682					
124062041	匈奴1316	1262	2523	2944	1682					
124062042	匈奴1317	1262	2523	1682	2944					
124062043	匈奴1318	2944	1682	2523	1262					
124062044	匈奴1319	2523	1262	2103	2523					
124062045	匈奴1320	1262	2523	2944	1682					
124062051	匈奴1321	1682	2944	1682	2103					
124062052	匈奴1322	2523	1262	2103	2523					
124062053	匈奴1323	1262	2523	1682	2944					
124062054	匈奴1324	2523	1262	2103	2523					
124062055	匈奴1325	2523	1262	2103	2523					
124062061	匈奴1326	1682	2944	1682	2103					
124062062	匈奴1327	1262	2523	1682	2944					
124062063	匈奴1328	1682	2944	1682	2103					
124062064	匈奴1329	2944	1682	2523	1262					
124062065	匈奴1330	1262	2523	1682	2944					
124062071	匈奴1331	3238	1850	2775	1388					
124062072	匈奴1332	1388	2775	3238	1850					
124062073	匈奴1333	1388	2775	1850	3238					
124062074	匈奴1334	3238	1850	2775	1388					
124062075	匈奴1335	1388	2775	3238	1850					
124062081	匈奴1336	1850	3238	1850	2313					
124062082	匈奴1337	1850	3238	1850	2313					
124062083	匈奴1338	1388	2775	3238	1850					
124062084	匈奴1339	1388	2775	3238	1850					
124062085	匈奴1340	1388	2775	3238	1850					
124062091	匈奴1341	2775	1388	2313	2775					
124062092	匈奴1342	3238	1850	2775	1388					
124062093	匈奴1343	1388	2775	3238	1850					
124062094	匈奴1344	1388	2775	1850	3238					
124062095	匈奴1345	3238	1850	2775	1388					
124062101	匈奴1346	1514	3028	2018	3532					
124062102	匈奴1347	3532	2018	3028	1514					
124062103	匈奴1348	1514	3028	3532	2018					
124062104	匈奴1349	1514	3028	3532	2018					
124062105	匈奴1350	2018	3532	2018	2523					
124063011	匈奴1351	1850	3238	1850	2313					
124063012	匈奴1352	1388	2775	1850	3238					
124063013	匈奴1353	1850	3238	1850	2313					
124063014	匈奴1354	2775	1388	2313	2775					
124063015	匈奴1355	3238	1850	2775	1388					
124063021	匈奴1356	1388	2775	3238	1850					
124063022	匈奴1357	2775	1388	2313	2775					
124063023	匈奴1358	2775	1388	2313	2775					
124063024	匈奴1359	3238	1850	2775	1388					
124063025	匈奴1360	1388	2775	1850	3238					
124063031	匈奴1361	1388	2775	1850	3238					
124063032	匈奴1362	1388	2775	1850	3238					
124063033	匈奴1363	1850	3238	1850	2313					
124063034	匈奴1364	1850	3238	1850	2313					
124063035	匈奴1365	2775	1388	2313	2775					
124063041	匈奴1366	3238	1850	2775	1388					
124063042	匈奴1367	1388	2775	1850	3238					
124063043	匈奴1368	1850	3238	1850	2313					
124063044	匈奴1369	1850	3238	1850	2313					
124063045	匈奴1370	1388	2775	1850	3238					
124063051	匈奴1371	3238	1850	2775	1388					
124063052	匈奴1372	1850	3238	1850	2313					
124063053	匈奴1373	3238	1850	2775	1388					
124063054	匈奴1374	1388	2775	1850	3238					
124063055	匈奴1375	2775	1388	2313	2775					
124063061	匈奴1376	1850	3238	1850	2313					
124063062	匈奴1377	2775	1388	2313	2775					
124063063	匈奴1378	1388	2775	3238	1850					
124063064	匈奴1379	3238	1850	2775	1388					
124063065	匈奴1380	1388	2775	3238	1850					
124063071	匈奴1381	3532	2018	3028	1514					
124063072	匈奴1382	1514	3028	3532	2018					
124063073	匈奴1383	1514	3028	3532	2018					
124063074	匈奴1384	1514	3028	3532	2018					
124063075	匈奴1385	2018	3532	2018	2523					
124063081	匈奴1386	2018	3532	2018	2523					
124063082	匈奴1387	1514	3028	2018	3532					
124063083	匈奴1388	3028	1514	2523	3028					
124063084	匈奴1389	3532	2018	3028	1514					
124063085	匈奴1390	1514	3028	2018	3532					
124063091	匈奴1391	1514	3028	3532	2018					
124063092	匈奴1392	3028	1514	2523	3028					
124063093	匈奴1393	3532	2018	3028	1514					
124063094	匈奴1394	3532	2018	3028	1514					
124063095	匈奴1395	3028	1514	2523	3028					
124063101	匈奴1396	2187	3827	2187	2733					
124063102	匈奴1397	3280	1640	2733	3280					
124063103	匈奴1398	1640	3280	3827	2187					
124063104	匈奴1399	3280	1640	2733	3280					
124063105	匈奴1400	1640	3280	2187	3827					
124064011	匈奴1401	1514	3028	2018	3532					
124064012	匈奴1402	1514	3028	3532	2018					
124064013	匈奴1403	2018	3532	2018	2523					
124064014	匈奴1404	1514	3028	3532	2018					
124064015	匈奴1405	3028	1514	2523	3028					
124064021	匈奴1406	1514	3028	2018	3532					
124064022	匈奴1407	1514	3028	2018	3532					
124064023	匈奴1408	3532	2018	3028	1514					
124064024	匈奴1409	1514	3028	2018	3532					
124064025	匈奴1410	3532	2018	3028	1514					
124064031	匈奴1411	3532	2018	3028	1514					
124064032	匈奴1412	1514	3028	3532	2018					
124064033	匈奴1413	1514	3028	3532	2018					
124064034	匈奴1414	3028	1514	2523	3028					
124064035	匈奴1415	1514	3028	2018	3532					
124064041	匈奴1416	2018	3532	2018	2523					
124064042	匈奴1417	1514	3028	3532	2018					
124064043	匈奴1418	2018	3532	2018	2523					
124064044	匈奴1419	2018	3532	2018	2523					
124064045	匈奴1420	1514	3028	3532	2018					
124064051	匈奴1421	3028	1514	2523	3028					
124064052	匈奴1422	2018	3532	2018	2523					
124064053	匈奴1423	1514	3028	3532	2018					
124064054	匈奴1424	3028	1514	2523	3028					
124064055	匈奴1425	1514	3028	3532	2018					
124064061	匈奴1426	3028	1514	2523	3028					
124064062	匈奴1427	3532	2018	3028	1514					
124064063	匈奴1428	3028	1514	2523	3028					
124064064	匈奴1429	1514	3028	2018	3532					
124064065	匈奴1430	2018	3532	2018	2523					
124064071	匈奴1431	3280	1640	2733	3280					
124064072	匈奴1432	2187	3827	2187	2733					
124064073	匈奴1433	1640	3280	2187	3827					
124064074	匈奴1434	2187	3827	2187	2733					
124064075	匈奴1435	3280	1640	2733	3280					
124064081	匈奴1436	1640	3280	3827	2187					
124064082	匈奴1437	1640	3280	3827	2187					
124064083	匈奴1438	2187	3827	2187	2733					
124064084	匈奴1439	3280	1640	2733	3280					
124064085	匈奴1440	2187	3827	2187	2733					
124064091	匈奴1441	3280	1640	2733	3280					
124064092	匈奴1442	1640	3280	2187	3827					
124064093	匈奴1443	1640	3280	3827	2187					
124064094	匈奴1444	1640	3280	2187	3827					
124064095	匈奴1445	3280	1640	2733	3280					
124064101	匈奴1446	2355	4121	2355	2944					
124064102	匈奴1447	4121	2355	3532	1766					
124064103	匈奴1448	2355	4121	2355	2944					
124064104	匈奴1449	2355	4121	2355	2944					
124064105	匈奴1450	4121	2355	3532	1766					
124065011	匈奴1451	3827	2187	3280	1640					
124065012	匈奴1452	3280	1640	2733	3280					
124065013	匈奴1453	3827	2187	3280	1640					
124065014	匈奴1454	3827	2187	3280	1640					
124065015	匈奴1455	1640	3280	2187	3827					
124065021	匈奴1456	1640	3280	2187	3827					
124065022	匈奴1457	1640	3280	2187	3827					
124065023	匈奴1458	1640	3280	2187	3827					
124065024	匈奴1459	1640	3280	3827	2187					
124065025	匈奴1460	3280	1640	2733	3280					
124065031	匈奴1461	1640	3280	3827	2187					
124065032	匈奴1462	1640	3280	2187	3827					
124065033	匈奴1463	3827	2187	3280	1640					
124065034	匈奴1464	1640	3280	3827	2187					
124065035	匈奴1465	2187	3827	2187	2733					
124065041	匈奴1466	1640	3280	3827	2187					
124065042	匈奴1467	3280	1640	2733	3280					
124065043	匈奴1468	3827	2187	3280	1640					
124065044	匈奴1469	3280	1640	2733	3280					
124065045	匈奴1470	1640	3280	3827	2187					
124065051	匈奴1471	3827	2187	3280	1640					
124065052	匈奴1472	2187	3827	2187	2733					
124065053	匈奴1473	3280	1640	2733	3280					
124065054	匈奴1474	1640	3280	2187	3827					
124065055	匈奴1475	3827	2187	3280	1640					
124065061	匈奴1476	1640	3280	3827	2187					
124065062	匈奴1477	1640	3280	3827	2187					
124065063	匈奴1478	1640	3280	3827	2187					
124065064	匈奴1479	1640	3280	3827	2187					
124065065	匈奴1480	1640	3280	3827	2187					
124065071	匈奴1481	4121	2355	3532	1766					
124065072	匈奴1482	3532	1766	2944	3532					
124065073	匈奴1483	1766	3532	2355	4121					
124065074	匈奴1484	2355	4121	2355	2944					
124065075	匈奴1485	2355	4121	2355	2944					
124065081	匈奴1486	4121	2355	3532	1766					
124065082	匈奴1487	1766	3532	2355	4121					
124065083	匈奴1488	2355	4121	2355	2944					
124065084	匈奴1489	3532	1766	2944	3532					
124065085	匈奴1490	1766	3532	4121	2355					
124065091	匈奴1491	1766	3532	4121	2355					
124065092	匈奴1492	4121	2355	3532	1766					
124065093	匈奴1493	4121	2355	3532	1766					
124065094	匈奴1494	1766	3532	2355	4121					
124065095	匈奴1495	2355	4121	2355	2944					
124065101	匈奴1496	1892	3785	2523	4416					
124065102	匈奴1497	3785	1892	3154	3785					
124065103	匈奴1498	4416	2523	3785	1892					
124065104	匈奴1499	4416	2523	3785	1892					
124065105	匈奴1500	4416	2523	3785	1892					
124071011	匈奴1501	2664	1332	2220	2664					
124071012	匈奴1502	1332	2664	3108	1776					
124071013	匈奴1503	2664	1332	2220	2664					
124071014	匈奴1504	1332	2664	3108	1776					
124071015	匈奴1505	1332	2664	3108	1776					
124071021	匈奴1506	1332	2664	1776	3108					
124071022	匈奴1507	2664	1332	2220	2664					
124071023	匈奴1508	1332	2664	1776	3108					
124071024	匈奴1509	1332	2664	3108	1776					
124071025	匈奴1510	1332	2664	1776	3108					
124071031	匈奴1511	1776	3108	1776	2220					
124071032	匈奴1512	1332	2664	1776	3108					
124071033	匈奴1513	3108	1776	2664	1332					
124071034	匈奴1514	1332	2664	3108	1776					
124071035	匈奴1515	2664	1332	2220	2664					
124071041	匈奴1516	3108	1776	2664	1332					
124071042	匈奴1517	3108	1776	2664	1332					
124071043	匈奴1518	2664	1332	2220	2664					
124071044	匈奴1519	1332	2664	3108	1776					
124071045	匈奴1520	3108	1776	2664	1332					
124071051	匈奴1521	1332	2664	3108	1776					
124071052	匈奴1522	1776	3108	1776	2220					
124071053	匈奴1523	1332	2664	1776	3108					
124071054	匈奴1524	2664	1332	2220	2664					
124071055	匈奴1525	1332	2664	3108	1776					
124071061	匈奴1526	1776	3108	1776	2220					
124071062	匈奴1527	1776	3108	1776	2220					
124071063	匈奴1528	1332	2664	3108	1776					
124071064	匈奴1529	1776	3108	1776	2220					
124071065	匈奴1530	3108	1776	2664	1332					
124071071	匈奴1531	1448	2896	1931	3379					
124071072	匈奴1532	1931	3379	1931	2413					
124071073	匈奴1533	3379	1931	2896	1448					
124071074	匈奴1534	3379	1931	2896	1448					
124071075	匈奴1535	1448	2896	3379	1931					
124071081	匈奴1536	3379	1931	2896	1448					
124071082	匈奴1537	3379	1931	2896	1448					
