怪物武将id	武将	武将星数	无名武将	解锁技能个数	品质，1-WHITE=白色2-GREEN = 绿色3-BLUE =蓝色 4-PURPLE =紫色5-ORANGE=橙色6-RED=红色	士兵数	战斗力	士气	武将等级	士兵等级	总属性（关联属性表sprite_stat）	单兵血量		能否触发克制技		怪物位置		转生等级	是否是援军					
124071075		1	124071075	2	5	2980	2980	1	90	7	124071075			1	24		2							
124071081		1	124071081	2	5	2980	2980	1	90	7	124071081			1	25		2							
124071082		1	124071082	2	5	2980	2980	1	90	7	124071082			1	25		1							
124071083		1	124071083	2	5	2980	2980	1	90	7	124071083			1	21		1							
124071084		1	124071084	2	5	2980	2980	1	90	7	124071084			1	25		0							
124071085		1	124071085	2	5	2980	2980	1	90	7	124071085			1	23		1							
124071091		1	124071091	2	5	2980	2980	1	90	7	124071091			1	21		1							
124071092		1	124071092	2	5	2980	2980	1	90	7	124071092			1	25		2							
124071093		1	124071093	2	5	2980	2980	1	90	7	124071093			1	25		2							
124071094		1	124071094	2	5	2980	2980	1	90	7	124071094			1	25		0							
124071095		1	124071095	2	5	2980	2980	1	90	7	124071095			1	21		1							
124071101		1	124071101	2	5	2980	2980	1	90	7	124071101			1	23		0							
124071102		1	124071102	2	5	2980	2980	1	90	7	124071102			1	23		2							
124071103		1	124071103	2	5	2980	2980	1	90	7	124071103			1	22		0							
124071104		1	124071104	2	5	2980	2980	1	90	7	124071104			1	25		0							
124071105		1	124071105	2	5	2980	2980	1	90	7	124071105			1	23		1							
124072011		1	124072011	2	5	2980	2980	1	90	7	124072011			1	22		1							
124072012		1	124072012	2	5	2980	2980	1	90	7	124072012			1	23		0							
124072013		1	124072013	2	5	2980	2980	1	90	7	124072013			1	24		2							
124072014		1	124072014	2	5	2980	2980	1	90	7	124072014			1	21		2							
124072015		1	124072015	2	5	2980	2980	1	90	7	124072015			1	21		1							
124072021		1	124072021	2	5	2980	2980	1	90	7	124072021			1	24		0							
124072022		1	124072022	2	5	2980	2980	1	90	7	124072022			1	23		1							
124072023		1	124072023	2	5	2980	2980	1	90	7	124072023			1	21		2							
124072024		1	124072024	2	5	2980	2980	1	90	7	124072024			1	21		2							
124072025		1	124072025	2	5	2980	2980	1	90	7	124072025			1	25		1							
124072031		1	124072031	2	5	2980	2980	1	90	7	124072031			1	21		2							
124072032		1	124072032	2	5	2980	2980	1	90	7	124072032			1	21		1							
124072033		1	124072033	2	5	2980	2980	1	90	7	124072033			1	25		0							
124072034		1	124072034	2	5	2980	2980	1	90	7	124072034			1	24		2							
124072035		1	124072035	2	5	2980	2980	1	90	7	124072035			1	22		0							
124072041		1	124072041	2	5	2980	2980	1	90	7	124072041			1	22		1							
124072042		1	124072042	2	5	2980	2980	1	90	7	124072042			1	24		0							
124072043		1	124072043	2	5	2980	2980	1	90	7	124072043			1	22		2							
124072044		1	124072044	2	5	2980	2980	1	90	7	124072044			1	23		2							
124072045		1	124072045	2	5	2980	2980	1	90	7	124072045			1	23		2							
124072051		1	124072051	2	5	2980	2980	1	90	7	124072051			1	25		0							
124072052		1	124072052	2	5	2980	2980	1	90	7	124072052			1	25		1							
124072053		1	124072053	2	5	2980	2980	1	90	7	124072053			1	22		0							
124072054		1	124072054	2	5	2980	2980	1	90	7	124072054			1	25		1							
124072055		1	124072055	2	5	2980	2980	1	90	7	124072055			1	24		0							
124072061		1	124072061	2	5	2980	2980	1	90	7	124072061			1	21		2							
124072062		1	124072062	2	5	2980	2980	1	90	7	124072062			1	24		1							
124072063		1	124072063	2	5	2980	2980	1	90	7	124072063			1	24		1							
124072064		1	124072064	2	5	2980	2980	1	90	7	124072064			1	25		0							
124072065		1	124072065	2	5	2980	2980	1	90	7	124072065			1	22		1							
124072071		1	124072071	2	5	2980	2980	1	90	7	124072071			1	22		2							
124072072		1	124072072	2	5	2980	2980	1	90	7	124072072			1	23		1							
124072073		1	124072073	2	5	2980	2980	1	90	7	124072073			1	24		0							
124072074		1	124072074	2	5	2980	2980	1	90	7	124072074			1	21		1							
124072075		1	124072075	2	5	2980	2980	1	90	7	124072075			1	25		2							
124072081		1	124072081	2	5	2980	2980	1	90	7	124072081			1	25		0							
124072082		1	124072082	2	5	2980	2980	1	90	7	124072082			1	23		2							
124072083		1	124072083	2	5	2980	2980	1	90	7	124072083			1	23		1							
124072084		1	124072084	2	5	2980	2980	1	90	7	124072084			1	23		0							
124072085		1	124072085	2	5	2980	2980	1	90	7	124072085			1	22		1							
124072091		1	124072091	2	5	2980	2980	1	90	7	124072091			1	21		1							
124072092		1	124072092	2	5	2980	2980	1	90	7	124072092			1	22		0							
124072093		1	124072093	2	5	2980	2980	1	90	7	124072093			1	25		2							
124072094		1	124072094	2	5	2980	2980	1	90	7	124072094			1	23		1							
124072095		1	124072095	2	5	2980	2980	1	90	7	124072095			1	25		2							
124072101		1	124072101	2	5	2980	2980	1	90	7	124072101			1	25		0							
124072102		1	124072102	2	5	2980	2980	1	90	7	124072102			1	21		1							
124072103		1	124072103	2	5	2980	2980	1	90	7	124072103			1	23		2							
124072104		1	124072104	2	5	2980	2980	1	90	7	124072104			1	25		0							
124072105		1	124072105	2	5	2980	2980	1	90	7	124072105			1	21		0							
124073011		1	124073011	2	5	2980	2980	1	90	7	124073011			1	24		2							
124073012		1	124073012	2	5	2980	2980	1	90	7	124073012			1	22		0							
124073013		1	124073013	2	5	2980	2980	1	90	7	124073013			1	21		0							
124073014		1	124073014	2	5	2980	2980	1	90	7	124073014			1	23		1							
124073015		1	124073015	2	5	2980	2980	1	90	7	124073015			1	25		1							
124073021		1	124073021	2	5	2980	2980	1	90	7	124073021			1	22		1							
124073022		1	124073022	2	5	2980	2980	1	90	7	124073022			1	23		0							
124073023		1	124073023	2	5	2980	2980	1	90	7	124073023			1	21		2							
124073024		1	124073024	2	5	2980	2980	1	90	7	124073024			1	22		0							
124073025		1	124073025	2	5	2980	2980	1	90	7	124073025			1	22		1							
124073031		1	124073031	2	5	2980	2980	1	90	7	124073031			1	22		0							
124073032		1	124073032	2	5	2980	2980	1	90	7	124073032			1	22		1							
124073033		1	124073033	2	5	2980	2980	1	90	7	124073033			1	21		1							
124073034		1	124073034	2	5	2980	2980	1	90	7	124073034			1	22		0							
124073035		1	124073035	2	5	2980	2980	1	90	7	124073035			1	23		1							
124073041		1	124073041	2	5	2980	2980	1	90	7	124073041			1	22		0							
124073042		1	124073042	2	5	2980	2980	1	90	7	124073042			1	21		0							
124073043		1	124073043	2	5	2980	2980	1	90	7	124073043			1	23		1							
124073044		1	124073044	2	5	2980	2980	1	90	7	124073044			1	25		2							
124073045		1	124073045	2	5	2980	2980	1	90	7	124073045			1	21		1							
124073051		1	124073051	2	5	2980	2980	1	90	7	124073051			1	25		2							
124073052		1	124073052	2	5	2980	2980	1	90	7	124073052			1	25		1							
124073053		1	124073053	2	5	2980	2980	1	90	7	124073053			1	23		0							
124073054		1	124073054	2	5	2980	2980	1	90	7	124073054			1	24		2							
124073055		1	124073055	2	5	2980	2980	1	90	7	124073055			1	22		1							
124073061		1	124073061	2	5	2980	2980	1	90	7	124073061			1	24		1							
124073062		1	124073062	2	5	2980	2980	1	90	7	124073062			1	24		2							
124073063		1	124073063	2	5	2980	2980	1	90	7	124073063			1	23		2							
124073064		1	124073064	2	5	2980	2980	1	90	7	124073064			1	21		2							
124073065		1	124073065	2	5	2980	2980	1	90	7	124073065			1	21		2							
124073071		1	124073071	2	5	2980	2980	1	90	7	124073071			1	24		2							
124073072		1	124073072	2	5	2980	2980	1	90	7	124073072			1	25		0							
124073073		1	124073073	2	5	2980	2980	1	90	7	124073073			1	23		1							
124073074		1	124073074	2	5	2980	2980	1	90	7	124073074			1	23		1							
124073075		1	124073075	2	5	2980	2980	1	90	7	124073075			1	25		2							
124073081		1	124073081	2	5	2980	2980	1	90	7	124073081			1	22		2							
124073082		1	124073082	2	5	2980	2980	1	90	7	124073082			1	22		1							
124073083		1	124073083	2	5	2980	2980	1	90	7	124073083			1	24		1							
124073084		1	124073084	2	5	2980	2980	1	90	7	124073084			1	21		0							
124073085		1	124073085	2	5	2980	2980	1	90	7	124073085			1	25		2							
124073091		1	124073091	2	5	2980	2980	1	90	7	124073091			1	23		1							
124073092		1	124073092	2	5	2980	2980	1	90	7	124073092			1	23		1							
124073093		1	124073093	2	5	2980	2980	1	90	7	124073093			1	24		1							
124073094		1	124073094	2	5	2980	2980	1	90	7	124073094			1	21		1							
124073095		1	124073095	2	5	2980	2980	1	90	7	124073095			1	24		2							
124073101		1	124073101	2	5	2980	2980	1	90	7	124073101			1	25		0							
124073102		1	124073102	2	5	2980	2980	1	90	7	124073102			1	23		2							
124073103		1	124073103	2	5	2980	2980	1	90	7	124073103			1	21		0							
124073104		1	124073104	2	5	2980	2980	1	90	7	124073104			1	24		2							
124073105		1	124073105	2	5	2980	2980	1	90	7	124073105			1	21		0							
124074011		1	124074011	2	5	2980	2980	1	90	7	124074011			1	23		2							
124074012		1	124074012	2	5	2980	2980	1	90	7	124074012			1	21		0							
124074013		1	124074013	2	5	2980	2980	1	90	7	124074013			1	23		1							
124074014		1	124074014	2	5	2980	2980	1	90	7	124074014			1	23		0							
124074015		1	124074015	2	5	2980	2980	1	90	7	124074015			1	24		1							
124074021		1	124074021	2	5	2980	2980	1	90	7	124074021			1	23		2							
124074022		1	124074022	2	5	2980	2980	1	90	7	124074022			1	21		2							
124074023		1	124074023	2	5	2980	2980	1	90	7	124074023			1	24		1							
124074024		1	124074024	2	5	2980	2980	1	90	7	124074024			1	24		2							
124074025		1	124074025	2	5	2980	2980	1	90	7	124074025			1	25		1							
124074031		1	124074031	2	5	2980	2980	1	90	7	124074031			1	25		2							
124074032		1	124074032	2	5	2980	2980	1	90	7	124074032			1	22		0							
124074033		1	124074033	2	5	2980	2980	1	90	7	124074033			1	22		2							
124074034		1	124074034	2	5	2980	2980	1	90	7	124074034			1	25		2							
124074035		1	124074035	2	5	2980	2980	1	90	7	124074035			1	21		2							
124074041		1	124074041	2	5	2980	2980	1	90	7	124074041			1	23		1							
124074042		1	124074042	2	5	2980	2980	1	90	7	124074042			1	22		0							
124074043		1	124074043	2	5	2980	2980	1	90	7	124074043			1	25		0							
124074044		1	124074044	2	5	2980	2980	1	90	7	124074044			1	21		2							
124074045		1	124074045	2	5	2980	2980	1	90	7	124074045			1	22		1							
124074051		1	124074051	2	5	2980	2980	1	90	7	124074051			1	24		1							
124074052		1	124074052	2	5	2980	2980	1	90	7	124074052			1	22		2							
124074053		1	124074053	2	5	2980	2980	1	90	7	124074053			1	24		0							
124074054		1	124074054	2	5	2980	2980	1	90	7	124074054			1	23		0							
124074055		1	124074055	2	5	2980	2980	1	90	7	124074055			1	22		0							
124074061		1	124074061	2	5	2980	2980	1	90	7	124074061			1	22		2							
124074062		1	124074062	2	5	2980	2980	1	90	7	124074062			1	24		0							
124074063		1	124074063	2	5	2980	2980	1	90	7	124074063			1	23		1							
124074064		1	124074064	2	5	2980	2980	1	90	7	124074064			1	23		0							
124074065		1	124074065	2	5	2980	2980	1	90	7	124074065			1	21		0							
124074071		1	124074071	2	5	2980	2980	1	90	7	124074071			1	25		1							
124074072		1	124074072	2	5	2980	2980	1	90	7	124074072			1	22		1							
124074073		1	124074073	2	5	2980	2980	1	90	7	124074073			1	22		0							
124074074		1	124074074	2	5	2980	2980	1	90	7	124074074			1	21		0							
124074075		1	124074075	2	5	2980	2980	1	90	7	124074075			1	22		2							
124074081		1	124074081	2	5	2980	2980	1	90	7	124074081			1	21		0							
124074082		1	124074082	2	5	2980	2980	1	90	7	124074082			1	25		2							
124074083		1	124074083	2	5	2980	2980	1	90	7	124074083			1	23		1							
124074084		1	124074084	2	5	2980	2980	1	90	7	124074084			1	23		0							
124074085		1	124074085	2	5	2980	2980	1	90	7	124074085			1	24		0							
124074091		1	124074091	2	5	2980	2980	1	90	7	124074091			1	24		2							
124074092		1	124074092	2	5	2980	2980	1	90	7	124074092			1	25		1							
124074093		1	124074093	2	5	2980	2980	1	90	7	124074093			1	22		1							
124074094		1	124074094	2	5	2980	2980	1	90	7	124074094			1	22		1							
124074095		1	124074095	2	5	2980	2980	1	90	7	124074095			1	22		2							
124074101		1	124074101	2	5	2980	2980	1	90	7	124074101			1	21		0							
124074102		1	124074102	2	5	2980	2980	1	90	7	124074102			1	25		0							
124074103		1	124074103	2	5	2980	2980	1	90	7	124074103			1	22		2							
124074104		1	124074104	2	5	2980	2980	1	90	7	124074104			1	24		0							
124074105		1	124074105	2	5	2980	2980	1	90	7	124074105			1	22		2							
124075011		1	124075011	2	5	2980	2980	1	90	7	124075011			1	22		0							
124075012		1	124075012	2	5	2980	2980	1	90	7	124075012			1	24		1							
124075013		1	124075013	2	5	2980	2980	1	90	7	124075013			1	24		2							
124075014		1	124075014	2	5	2980	2980	1	90	7	124075014			1	22		0							
124075015		1	124075015	2	5	2980	2980	1	90	7	124075015			1	22		0							
124075021		1	124075021	2	5	2980	2980	1	90	7	124075021			1	23		0							
124075022		1	124075022	2	5	2980	2980	1	90	7	124075022			1	24		0							
124075023		1	124075023	2	5	2980	2980	1	90	7	124075023			1	25		2							
124075024		1	124075024	2	5	2980	2980	1	90	7	124075024			1	24		1							
124075025		1	124075025	2	5	2980	2980	1	90	7	124075025			1	21		0							
124075031		1	124075031	2	5	2980	2980	1	90	7	124075031			1	24		0							
124075032		1	124075032	2	5	2980	2980	1	90	7	124075032			1	24		1							
124075033		1	124075033	2	5	2980	2980	1	90	7	124075033			1	22		2							
124075034		1	124075034	2	5	2980	2980	1	90	7	124075034			1	25		1							
124075035		1	124075035	2	5	2980	2980	1	90	7	124075035			1	21		0							
124075041		1	124075041	2	5	2980	2980	1	90	7	124075041			1	23		0							
124075042		1	124075042	2	5	2980	2980	1	90	7	124075042			1	25		2							
124075043		1	124075043	2	5	2980	2980	1	90	7	124075043			1	23		0							
124075044		1	124075044	2	5	2980	2980	1	90	7	124075044			1	24		0							
124075045		1	124075045	2	5	2980	2980	1	90	7	124075045			1	23		2							
124075051		1	124075051	2	5	2980	2980	1	90	7	124075051			1	21		2							
124075052		1	124075052	2	5	2980	2980	1	90	7	124075052			1	21		2							
124075053		1	124075053	2	5	2980	2980	1	90	7	124075053			1	22		1							
124075054		1	124075054	2	5	2980	2980	1	90	7	124075054			1	22		0							
124075055		1	124075055	2	5	2980	2980	1	90	7	124075055			1	22		2							
124075061		1	124075061	2	5	2980	2980	1	90	7	124075061			1	21		0							
124075062		1	124075062	2	5	2980	2980	1	90	7	124075062			1	24		2							
124075063		1	124075063	2	5	2980	2980	1	90	7	124075063			1	23		1							
124075064		1	124075064	2	5	2980	2980	1	90	7	124075064			1	24		0							
124075065		1	124075065	2	5	2980	2980	1	90	7	124075065			1	21		2							
124075071		1	124075071	2	5	2980	2980	1	90	7	124075071			1	25		2							
124075072		1	124075072	2	5	2980	2980	1	90	7	124075072			1	23		1							
124075073		1	124075073	2	5	2980	2980	1	90	7	124075073			1	23		1							
124075074		1	124075074	2	5	2980	2980	1	90	7	124075074			1	25		2							
124075075		1	124075075	2	5	2980	2980	1	90	7	124075075			1	22		0							
124075081		1	124075081	2	5	2980	2980	1	90	7	124075081			1	22		2							
124075082		1	124075082	2	5	2980	2980	1	90	7	124075082			1	21		2							
124075083		1	124075083	2	5	2980	2980	1	90	7	124075083			1	25		2							
124075084		1	124075084	2	5	2980	2980	1	90	7	124075084			1	24		0							
124075085		1	124075085	2	5	2980	2980	1	90	7	124075085			1	23		0							
124075091		1	124075091	2	5	2980	2980	1	90	7	124075091			1	22		0							
124075092		1	124075092	2	5	2980	2980	1	90	7	124075092			1	25		1							
124075093		1	124075093	2	5	2980	2980	1	90	7	124075093			1	24		1							
124075094		1	124075094	2	5	2980	2980	1	90	7	124075094			1	21		0							
124075095		1	124075095	2	5	2980	2980	1	90	7	124075095			1	23		0							
124075101		1	124075101	2	5	2980	2980	1	90	7	124075101			1	22		1							
124075102		1	124075102	2	5	2980	2980	1	90	7	124075102			1	25		1							
124075103		1	124075103	2	5	2980	2980	1	90	7	124075103			1	24		1							
124075104		1	124075104	2	5	2980	2980	1	90	7	124075104			1	22		0							
124075105		1	124075105	2	5	2980	2980	1	90	7	124075105			1	25		0							
124081011		1	124081011	2	5	3372	3372	1	100	8	124081011			1	24		0							
124081012		1	124081012	2	5	3372	3372	1	100	8	124081012			1	21		0							
124081013		1	124081013	2	5	3372	3372	1	100	8	124081013			1	23		2							
124081014		1	124081014	2	5	3372	3372	1	100	8	124081014			1	22		1							
124081015		1	124081015	2	5	3372	3372	1	100	8	124081015			1	25		2							
124081021		1	124081021	2	5	3372	3372	1	100	8	124081021			1	23		1							
124081022		1	124081022	2	5	3372	3372	1	100	8	124081022			1	22		1							
124081023		1	124081023	2	5	3372	3372	1	100	8	124081023			1	21		1							
124081024		1	124081024	2	5	3372	3372	1	100	8	124081024			1	22		0							
124081025		1	124081025	2	5	3372	3372	1	100	8	124081025			1	24		0							
124081031		1	124081031	2	5	3372	3372	1	100	8	124081031			1	25		2							
124081032		1	124081032	2	5	3372	3372	1	100	8	124081032			1	22		2							
124081033		1	124081033	2	5	3372	3372	1	100	8	124081033			1	25		2							
124081034		1	124081034	2	5	3372	3372	1	100	8	124081034			1	21		0							
124081035		1	124081035	2	5	3372	3372	1	100	8	124081035			1	21		2							
124081041		1	124081041	2	5	3372	3372	1	100	8	124081041			1	22		2							
124081042		1	124081042	2	5	3372	3372	1	100	8	124081042			1	24		1							
124081043		1	124081043	2	5	3372	3372	1	100	8	124081043			1	25		1							
124081044		1	124081044	2	5	3372	3372	1	100	8	124081044			1	25		1							
124081045		1	124081045	2	5	3372	3372	1	100	8	124081045			1	23		2							
124081051		1	124081051	2	5	3372	3372	1	100	8	124081051			1	23		1							
124081052		1	124081052	2	5	3372	3372	1	100	8	124081052			1	21		0							
124081053		1	124081053	2	5	3372	3372	1	100	8	124081053			1	22		0							
124081054		1	124081054	2	5	3372	3372	1	100	8	124081054			1	25		1							
124081055		1	124081055	2	5	3372	3372	1	100	8	124081055			1	24		1							
124081061		1	124081061	2	5	3372	3372	1	100	8	124081061			1	24		1							
124081062		1	124081062	2	5	3372	3372	1	100	8	124081062			1	22		1							
124081063		1	124081063	2	5	3372	3372	1	100	8	124081063			1	25		0							
124081064		1	124081064	2	5	3372	3372	1	100	8	124081064			1	24		2							
124081065		1	124081065	2	5	3372	3372	1	100	8	124081065			1	24		0							
124081071		1	124081071	2	5	3372	3372	1	100	8	124081071			1	22		2							
124081072		1	124081072	2	5	3372	3372	1	100	8	124081072			1	25		2							
124081073		1	124081073	2	5	3372	3372	1	100	8	124081073			1	21		0							
124081074		1	124081074	2	5	3372	3372	1	100	8	124081074			1	24		0							
124081075		1	124081075	2	5	3372	3372	1	100	8	124081075			1	23		0							
124081081		1	124081081	2	5	3372	3372	1	100	8	124081081			1	23		2							
124081082		1	124081082	2	5	3372	3372	1	100	8	124081082			1	25		0							
124081083		1	124081083	2	5	3372	3372	1	100	8	124081083			1	24		2							
124081084		1	124081084	2	5	3372	3372	1	100	8	124081084			1	21		2							
124081085		1	124081085	2	5	3372	3372	1	100	8	124081085			1	23		2							
124081091		1	124081091	2	5	3372	3372	1	100	8	124081091			1	24		1							
124081092		1	124081092	2	5	3372	3372	1	100	8	124081092			1	21		2							
124081093		1	124081093	2	5	3372	3372	1	100	8	124081093			1	21		2							
124081094		1	124081094	2	5	3372	3372	1	100	8	124081094			1	25		0							
124081095		1	124081095	2	5	3372	3372	1	100	8	124081095			1	24		1							
